time,amplitude
1258.0,1.531
1259.0,1.034
1260.0,0.652
1261.0,0.473
1262.0,0.484
1263.0,1.019
1264.0,1.459
1265.0,1.525
1266.0,1.415
1267.0,1.228
1268.0,0.674
1269.0,0.493
1270.0,0.717
1271.0,1.239
1272.0,1.492
1273.0,1.615
1274.0,1.198
1275.0,0.63
1276.0,0.572
1277.0,0.438
1278.0,0.957
1279.0,1.363
1280.0,1.634
1281.0,1.28
1282.0,0.918
1283.0,0.574
1284.0,0.449
1285.0,0.73
1286.0,1.146
1287.0,1.458
1288.0,1.653
1289.0,1.374
1290.0,0.858
1291.0,0.373
1292.0,0.496
1293.0,0.766
1294.0,1.42
1295.0,1.477
1296.0,1.359
1297.0,1.093
1298.0,0.455
1299.0,0.314
1300.0,0.724
1301.0,1.289
1302.0,1.468
1303.0,1.578
1304.0,1.329
1305.0,0.959
1306.0,0.535
1307.0,0.495
1308.0,0.826
1309.0,1.307
1310.0,1.597
1311.0,1.398
1312.0,0.967
1313.0,0.493
1314.0,0.476
1315.0,0.711
1316.0,0.994
1317.0,1.497
1318.0,1.646
1319.0,1.068
1320.0,0.842
1321.0,0.402
1322.0,0.415
1323.0,0.917
1324.0,1.116
1325.0,1.522
1326.0,1.54
1327.0,0.88
1328.0,0.647
1329.0,0.247
1330.0,0.605
1331.0,1.049
1332.0,1.385
1333.0,1.552
1334.0,1.399
1335.0,0.704
1336.0,0.53
1337.0,0.408
1338.0,0.981
1339.0,1.572
1340.0,1.526
1341.0,1.54
1342.0,0.924
1343.0,0.672
1344.0,0.594
1345.0,0.608
1346.0,1.05
1347.0,1.5
1348.0,1.677
1349.0,1.391
1350.0,0.854
1351.0,0.471
1352.0,0.497
1353.0,0.805
1354.0,1.284
1355.0,1.67
1356.0,1.688
1357.0,1.066
1358.0,0.588
1359.0,0.334
1360.0,0.653
1361.0,1.144
1362.0,1.5
1363.0,1.5
1364.0,1.283
1365.0,0.926
1366.0,0.603
1367.0,0.297
1368.0,0.763
1369.0,1.081
1370.0,1.742
1371.0,1.523
1372.0,1.044
1373.0,0.657
1374.0,0.482
1375.0,0.425
1376.0,0.99
1377.0,1.347
1378.0,1.516
1379.0,1.401
1380.0,1.015
1381.0,0.452
1382.0,0.399
1383.0,0.897
1384.0,1.099
1385.0,1.42
1386.0,1.615
1387.0,1.222
1388.0,0.642
1389.0,0.253
1390.0,0.623
1391.0,0.984
1392.0,1.323
1393.0,1.48
1394.0,1.473
1395.0,0.89
1396.0,0.428
1397.0,0.389
1398.0,0.702
1399.0,1.132
1400.0,1.594
1401.0,1.366
1402.0,1.153
1403.0,0.745
1404.0,0.436
1405.0,0.348
1406.0,0.833
1407.0,1.311
1408.0,1.459
1409.0,1.422
1410.0,0.868
1411.0,0.495
1412.0,0.535
1413.0,0.74
1414.0,1.172
1415.0,1.538
1416.0,1.641
1417.0,0.984
1418.0,0.899
1419.0,0.303
1420.0,0.579
1421.0,1.014
1422.0,1.372
1423.0,1.619
1424.0,1.579
1425.0,0.936
1426.0,0.55
1427.0,0.499
1428.0,0.559
1429.0,1.189
1430.0,1.525
1431.0,1.741
1432.0,1.273
1433.0,0.848
1434.0,0.355
1435.0,0.325
1436.0,0.816
1437.0,1.527
1438.0,1.772
1439.0,1.384
1440.0,0.778
1441.0,0.507
1442.0,0.319
1443.0,0.713
1444.0,1.087
1445.0,1.39
1446.0,1.647
1447.0,1.148
1448.0,0.596
1449.0,0.534
1450.0,0.677
1451.0,0.727
1452.0,1.242
1453.0,1.599
1454.0,1.534
1455.0,0.931
1456.0,0.623
1457.0,0.349
1458.0,0.572
1459.0,1.075
1460.0,1.528
1461.0,1.562
1462.0,1.216
1463.0,0.783
1464.0,0.468
1465.0,0.563
1466.0,0.847
1467.0,1.291
1468.0,1.529
1469.0,1.662
1470.0,1.11
1471.0,0.563
1472.0,0.363
1473.0,0.463
1474.0,1.098
1475.0,1.288
1476.0,1.459
1477.0,1.393
1478.0,0.952
1479.0,0.335
1480.0,0.55
1481.0,0.993
1482.0,1.37
1483.0,1.648
1484.0,1.474
1485.0,1.108
1486.0,0.628
1487.0,0.562
1488.0,0.539
1489.0,1.008
1490.0,1.395
1491.0,1.625
1492.0,1.327
1493.0,0.926
1494.0,0.348
1495.0,0.423
1496.0,0.722
1497.0,1.176
1498.0,1.44
1499.0,1.614
1500.0,1.226
1501.0,0.558
1502.0,0.499
1503.0,0.407
1504.0,0.985
1505.0,1.315
1506.0,1.508
1507.0,1.332
1508.0,0.791
1509.0,0.451
1510.0,0.369
1511.0,0.607
1512.0,1.151
1513.0,1.455
1514.0,1.654
1515.0,1.087
1516.0,0.588
1517.0,0.399
1518.0,0.386
1519.0,0.996
1520.0,1.489
1521.0,1.65
1522.0,1.371
1523.0,0.788
1524.0,0.494
1525.0,0.62
1526.0,0.605
1527.0,1.078
1528.0,1.489
1529.0,1.552
1530.0,1.222
1531.0,0.79
1532.0,0.33
1533.0,0.561
1534.0,0.967
1535.0,1.52
1536.0,1.657
1537.0,1.207
1538.0,0.858
1539.0,0.498
1540.0,0.492
1541.0,0.784
1542.0,1.196
1543.0,1.587
1544.0,1.38
1545.0,1.202
1546.0,0.779
1547.0,0.64
1548.0,0.536
1549.0,0.848
1550.0,1.562
1551.0,1.773
1552.0,1.32
1553.0,0.934
1554.0,0.565
1555.0,0.452
1556.0,0.751
1557.0,1.275
1558.0,1.475
1559.0,1.657
1560.0,1.325
1561.0,0.761
1562.0,0.362
1563.0,0.617
1564.0,0.983
1565.0,1.395
1566.0,1.647
1567.0,1.403
1568.0,0.98
1569.0,0.51
1570.0,0.43
1571.0,0.64
1572.0,1.103
1573.0,1.621
1574.0,1.717
1575.0,1.187
1576.0,0.761
1577.0,0.213
1578.0,0.463
1579.0,0.629
1580.0,1.298
1581.0,1.491
1582.0,1.465
1583.0,0.995
1584.0,0.582
1585.0,0.169
1586.0,0.646
1587.0,1.296
1588.0,1.255
1589.0,1.628
1590.0,1.177
1591.0,0.821
1592.0,0.409
1593.0,0.529
1594.0,0.79
1595.0,1.337
1596.0,1.518
1597.0,1.356
1598.0,1.097
1599.0,0.657
1600.0,0.413
1601.0,0.457
1602.0,1.11
1603.0,1.381
1604.0,1.376
1605.0,1.241
1606.0,0.993
1607.0,0.429
1608.0,0.361
1609.0,0.861
1610.0,1.232
1611.0,1.569
1612.0,1.318
1613.0,1.111
1614.0,0.577
1615.0,0.255
1616.0,0.691
1617.0,0.945
1618.0,1.282
1619.0,1.612
1620.0,1.348
1621.0,0.82
1622.0,0.312
1623.0,0.455
1624.0,0.778
1625.0,1.231
1626.0,1.486
1627.0,1.45
1628.0,1.171
1629.0,0.488
1630.0,0.341
1631.0,0.269
1632.0,0.839
1633.0,1.255
1634.0,1.606
1635.0,1.419
1636.0,1.074
1637.0,0.555
1638.0,0.438
1639.0,0.796
1640.0,1.224
1641.0,1.563
1642.0,1.448
1643.0,1.082
1644.0,0.656
1645.0,0.388
1646.0,0.46
1647.0,0.972
1648.0,1.581
1649.0,1.7
1650.0,1.354
1651.0,0.97
1652.0,0.571
1653.0,0.458
1654.0,0.87
1655.0,1.301
1656.0,1.681
1657.0,1.587
1658.0,1.265
1659.0,0.825
1660.0,0.391
1661.0,0.475
1662.0,0.875
1663.0,1.518
1664.0,1.595
1665.0,1.378
1666.0,1.197
1667.0,0.741
1668.0,0.464
1669.0,0.612
1670.0,1.214
1671.0,1.542
1672.0,1.441
1673.0,1.22
1674.0,0.718
1675.0,0.212
1676.0,0.588
1677.0,0.805
1678.0,1.203
1679.0,1.578
1680.0,1.366
1681.0,1.061
1682.0,0.615
1683.0,0.236
1684.0,0.597
1685.0,1.19
1686.0,1.45
1687.0,1.738
1688.0,1.362
1689.0,0.742
1690.0,0.214
1691.0,0.444
1692.0,0.787
1693.0,1.272
1694.0,1.435
1695.0,1.425
1696.0,1.113
1697.0,0.618
1698.0,0.411
1699.0,0.654
1700.0,1.114
1701.0,1.554
1702.0,1.672
1703.0,1.281
1704.0,0.73
1705.0,0.38
1706.0,0.61
1707.0,0.786
1708.0,1.517
1709.0,1.532
1710.0,1.597
1711.0,1.052
1712.0,0.657
1713.0,0.404
1714.0,0.639
1715.0,1.113
1716.0,1.482
1717.0,1.708
1718.0,1.344
1719.0,0.833
1720.0,0.378
1721.0,0.39
1722.0,0.828
1723.0,1.558
1724.0,1.626
1725.0,1.366
1726.0,1.226
1727.0,0.575
1728.0,0.49
1729.0,0.616
1730.0,1.09
1731.0,1.615
1732.0,1.533
1733.0,1.261
1734.0,0.972
1735.0,0.389
1736.0,0.437
1737.0,0.736
1738.0,1.285
1739.0,1.563
1740.0,1.451
1741.0,1.002
1742.0,0.713
1743.0,0.523
1744.0,0.635
1745.0,1.137
1746.0,1.469
1747.0,1.608
1748.0,1.26
1749.0,1.05
1750.0,0.417
1751.0,0.66
1752.0,0.817
1753.0,1.281
1754.0,1.6
1755.0,1.489
1756.0,1.117
1757.0,0.646
1758.0,0.362
1759.0,0.501
1760.0,0.984
1761.0,1.687
1762.0,1.558
1763.0,1.426
1764.0,0.716
1765.0,0.675
1766.0,0.362
1767.0,0.701
1768.0,1.344
1769.0,1.672
1770.0,1.467
1771.0,1.19
1772.0,0.653
1773.0,0.416
1774.0,0.607
1775.0,0.992
1776.0,1.306
1777.0,1.618
1778.0,1.342
1779.0,1.027
1780.0,0.546
1781.0,0.591
1782.0,0.674
1783.0,1.263
1784.0,1.623
1785.0,1.562
1786.0,1.204
1787.0,0.603
1788.0,0.531
1789.0,0.308
1790.0,0.911
1791.0,1.515
1792.0,1.577
1793.0,1.411
1794.0,0.996
1795.0,0.459
1796.0,0.276
1797.0,0.632
1798.0,1.064
1799.0,1.373
1800.0,1.511
1801.0,1.251
1802.0,0.77
1803.0,0.213
1804.0,0.392
1805.0,1.111
1806.0,1.461
1807.0,1.518
1808.0,1.654
1809.0,1.103
1810.0,0.735
1811.0,0.311
1812.0,0.522
1813.0,1.311
1814.0,1.623
1815.0,1.581
1816.0,1.279
1817.0,0.79
1818.0,0.56
1819.0,0.277
1820.0,0.815
1821.0,1.268
1822.0,1.534
1823.0,1.447
1824.0,1.021
1825.0,0.642
1826.0,0.422
1827.0,0.746
1828.0,1.268
1829.0,1.671
1830.0,1.615
1831.0,1.34
1832.0,0.745
1833.0,0.495
1834.0,0.574
1835.0,0.781
1836.0,1.448
1837.0,1.585
1838.0,1.434
1839.0,1.104
1840.0,0.372
1841.0,0.423
1842.0,0.708
1843.0,1.044
1844.0,1.533
1845.0,1.74
1846.0,1.138
1847.0,0.917
1848.0,0.436
1849.0,0.454
1850.0,0.892
1851.0,1.349
1852.0,1.589
1853.0,1.687
1854.0,0.851
1855.0,0.738
1856.0,0.29
1857.0,0.576
1858.0,0.969
1859.0,1.596
1860.0,1.692
1861.0,1.37
1862.0,0.972
1863.0,0.182
1864.0,0.205
1865.0,0.864
1866.0,1.225
1867.0,1.887
1868.0,1.416
1869.0,1.166
1870.0,0.692
1871.0,0.447
1872.0,0.53
1873.0,1.005
1874.0,1.492
1875.0,1.712
1876.0,1.117
1877.0,0.865
1878.0,0.492
1879.0,0.4
1880.0,0.758
1881.0,1.223
1882.0,1.5
1883.0,1.355
1884.0,1.026
1885.0,0.511
1886.0,0.478
1887.0,0.566
1888.0,1.163
1889.0,1.481
1890.0,1.555
1891.0,1.346
1892.0,0.952
1893.0,0.338
1894.0,0.473
1895.0,0.805
1896.0,1.165
1897.0,1.661
1898.0,1.523
1899.0,1.189
1900.0,0.724
1901.0,0.551
1902.0,0.736
1903.0,1.124
1904.0,1.393
1905.0,1.64
1906.0,1.402
1907.0,0.952
1908.0,0.545
1909.0,0.525
1910.0,0.777
1911.0,1.267
1912.0,1.48
1913.0,1.393
1914.0,0.979
1915.0,0.709
1916.0,0.375
1917.0,0.662
1918.0,0.904
1919.0,1.372
1920.0,1.682
1921.0,1.289
1922.0,0.875
1923.0,0.544
1924.0,0.427
1925.0,0.696
1926.0,1.15
1927.0,1.511
1928.0,1.568
1929.0,1.234
1930.0,0.883
1931.0,0.45
1932.0,0.382
1933.0,0.985
1934.0,1.434
1935.0,1.742
1936.0,1.497
1937.0,1.053
1938.0,0.554
1939.0,0.56
1940.0,0.557
1941.0,1.209
1942.0,1.631
1943.0,1.508
1944.0,1.258
1945.0,0.703
1946.0,0.31
1947.0,0.392
1948.0,0.926
1949.0,1.391
1950.0,1.706
1951.0,1.234
1952.0,1.095
1953.0,0.562
1954.0,0.363
1955.0,0.715
1956.0,1.149
1957.0,1.686
1958.0,1.507
1959.0,1.293
1960.0,0.543
1961.0,0.326
1962.0,0.318
1963.0,1.034
1964.0,1.295
1965.0,1.519
1966.0,1.529
1967.0,1.134
1968.0,0.482
1969.0,0.376
1970.0,0.819
1971.0,1.047
1972.0,1.581
1973.0,1.683
1974.0,1.127
1975.0,0.794
1976.0,0.481
1977.0,0.367
1978.0,0.68
1979.0,1.256
1980.0,1.651
1981.0,1.576
1982.0,1.082
1983.0,0.595
1984.0,0.257
1985.0,0.487
1986.0,0.947
1987.0,1.454
1988.0,1.483
1989.0,1.275
1990.0,0.82
1991.0,0.444
1992.0,0.404
1993.0,0.768
1994.0,1.502
1995.0,1.516
1996.0,1.547
1997.0,1.051
1998.0,0.644
1999.0,0.299
2000.0,0.687
2001.0,0.983
2002.0,1.48
2003.0,1.69
2004.0,1.521
2005.0,0.774
2006.0,0.375
2007.0,0.497
2008.0,0.768
2009.0,1.226
2010.0,1.524
2011.0,1.488
2012.0,1.179
2013.0,0.689
2014.0,0.256
2015.0,0.755
2016.0,0.881
2017.0,1.327
2018.0,1.81
2019.0,1.304
2020.0,1.024
2021.0,0.307
2022.0,0.555
2023.0,0.779
2024.0,1.168
2025.0,1.474
2026.0,1.53
2027.0,1.26
2028.0,0.683
2029.0,0.412
2030.0,0.517
2031.0,1.03
2032.0,1.525
2033.0,1.483
2034.0,1.17
2035.0,1.131
2036.0,0.482
2037.0,0.317
2038.0,0.747
2039.0,1.102
2040.0,1.821
2041.0,1.698
2042.0,1.172
2043.0,0.599
2044.0,0.199
2045.0,0.493
2046.0,0.978
2047.0,1.257
0.0,1.489
1.0,1.226
2.0,0.599
3.0,0.299
4.0,0.735
5.0,1.208
6.0,1.38
7.0,1.373
8.0,0.758
9.0,0.486
10.0,0.622
11.0,1.274
12.0,1.643
13.0,1.367
14.0,0.797
15.0,0.643
16.0,0.672
17.0,1.456
18.0,1.567
19.0,1.321
20.0,0.912
21.0,0.461
22.0,0.809
23.0,1.206
24.0,1.683
25.0,1.181
26.0,0.94
27.0,0.494
28.0,0.726
29.0,1.104
30.0,1.48
31.0,1.415
32.0,0.824
33.0,0.321
34.0,0.478
35.0,1.048
36.0,1.572
37.0,1.396
38.0,0.742
39.0,0.437
40.0,0.71
41.0,1.167
42.0,1.544
43.0,1.466
44.0,0.759
45.0,0.407
46.0,0.524
47.0,1.205
48.0,1.671
49.0,1.431
50.0,0.81
51.0,0.291
52.0,0.541
53.0,1.359
54.0,1.527
55.0,1.464
56.0,0.845
57.0,0.213
58.0,0.533
59.0,1.127
60.0,1.618
61.0,1.324
62.0,0.947
63.0,0.361
64.0,0.489
65.0,0.914
66.0,1.512
67.0,1.537
68.0,0.929
69.0,0.373
70.0,0.595
71.0,1.218
72.0,1.745
73.0,1.433
74.0,0.832
75.0,0.391
76.0,0.376
77.0,1.166
78.0,1.722
79.0,1.454
80.0,0.836
81.0,0.371
82.0,0.493
83.0,1.235
84.0,1.612
85.0,1.505
86.0,1.067
87.0,0.364
88.0,0.393
89.0,1.076
90.0,1.222
91.0,1.346
92.0,0.983
93.0,0.39
94.0,0.595
95.0,1.076
96.0,1.613
97.0,1.5
98.0,0.944
99.0,0.539
100.0,0.623
101.0,0.952
102.0,1.594
103.0,1.368
104.0,0.917
105.0,0.581
106.0,0.457
107.0,1.197
108.0,1.433
109.0,1.517
110.0,0.891
111.0,0.512
112.0,0.331
113.0,1.197
114.0,1.628
115.0,1.569
116.0,1.108
117.0,0.475
118.0,0.381
119.0,1.17
120.0,1.517
121.0,1.525
122.0,1.112
123.0,0.507
124.0,0.483
125.0,1.062
126.0,1.566
127.0,1.556
128.0,1.146
129.0,0.551
130.0,0.395
131.0,1.092
132.0,1.423
133.0,1.467
134.0,1.033
135.0,0.424
136.0,0.486
137.0,1.019
138.0,1.49
139.0,1.561
140.0,1.074
141.0,0.521
142.0,0.49
143.0,0.963
144.0,1.488
145.0,1.414
146.0,1.02
147.0,0.646
148.0,0.384
149.0,1.092
150.0,1.485
151.0,1.544
152.0,1.132
153.0,0.579
154.0,0.388
155.0,0.737
156.0,1.285
157.0,1.371
158.0,1.013
159.0,0.495
160.0,0.443
161.0,0.917
162.0,1.477
163.0,1.451
164.0,1.207
165.0,0.628
166.0,0.285
167.0,1.03
168.0,1.215
169.0,1.622
170.0,0.954
171.0,0.45
172.0,0.426
173.0,0.739
174.0,1.389
175.0,1.645
176.0,1.188
177.0,0.598
178.0,0.378
179.0,0.894
180.0,1.386
181.0,1.761
182.0,1.066
183.0,0.467
184.0,0.292
185.0,0.907
186.0,1.362
187.0,1.649
188.0,1.224
189.0,0.66
190.0,0.407
191.0,0.844
192.0,1.523
193.0,1.629
194.0,1.225
195.0,0.549
196.0,0.347
197.0,0.705
198.0,1.566
199.0,1.624
200.0,1.093
201.0,0.578
202.0,0.426
203.0,0.815
204.0,1.315
205.0,1.512
206.0,1.238
207.0,0.785
208.0,0.324
209.0,0.99
210.0,1.403
211.0,1.686
212.0,1.273
213.0,0.534
214.0,0.419
215.0,0.888
216.0,1.383
217.0,1.602
218.0,1.097
219.0,0.45
220.0,0.336
221.0,0.716
222.0,1.311
223.0,1.44
224.0,1.154
225.0,0.631
226.0,0.451
227.0,0.833
228.0,1.444
229.0,1.593
230.0,1.379
231.0,0.633
232.0,0.541
233.0,0.934
234.0,1.263
235.0,1.636
236.0,1.349
237.0,0.629
238.0,0.487
239.0,0.715
240.0,1.255
241.0,1.672
242.0,1.331
243.0,0.763
244.0,0.4
245.0,0.772
246.0,1.501
247.0,1.877
248.0,1.395
249.0,0.809
250.0,0.411
251.0,0.786
252.0,1.444
253.0,1.563
254.0,1.213
255.0,0.62
256.0,0.582
257.0,0.85
258.0,1.255
259.0,1.624
260.0,1.367
261.0,0.641
262.0,0.579
263.0,0.587
264.0,1.488
265.0,1.491
266.0,1.48
267.0,0.641
268.0,0.363
269.0,0.712
270.0,1.301
271.0,1.616
272.0,1.329
273.0,0.856
274.0,0.574
275.0,0.492
276.0,1.174
277.0,1.607
278.0,1.34
279.0,0.775
280.0,0.293
281.0,0.547
282.0,1.154
283.0,1.528
284.0,1.359
285.0,0.891
286.0,0.49
287.0,0.517
288.0,1.275
289.0,1.611
290.0,1.279
291.0,0.829
292.0,0.538
293.0,0.621
294.0,1.021
295.0,1.629
296.0,1.514
297.0,0.828
298.0,0.4
299.0,0.649
300.0,1.232
301.0,1.686
302.0,1.28
303.0,0.845
304.0,0.217
305.0,0.501
306.0,1.268
307.0,1.682
308.0,1.597
309.0,0.754
310.0,0.264
311.0,0.675
312.0,1.16
313.0,1.445
314.0,1.515
315.0,0.898
316.0,0.34
317.0,0.453
318.0,1.302
319.0,1.572
320.0,1.608
321.0,0.846
322.0,0.434
323.0,0.483
324.0,1.217
325.0,1.445
326.0,1.582
327.0,0.957
328.0,0.409
329.0,0.486
330.0,1.059
331.0,1.728
332.0,1.448
333.0,0.88
334.0,0.466
335.0,0.536
336.0,1.108
337.0,1.584
338.0,1.562
339.0,0.844
340.0,0.395
341.0,0.477
342.0,1.193
343.0,1.544
344.0,1.577
345.0,0.97
346.0,0.341
347.0,0.727
348.0,1.009
349.0,1.639
350.0,1.463
351.0,0.931
352.0,0.239
353.0,0.503
354.0,1.109
355.0,1.461
356.0,1.408
357.0,1.034
358.0,0.323
359.0,0.49
360.0,1.038
361.0,1.474
362.0,1.689
363.0,1.082
364.0,0.533
365.0,0.762
366.0,1.066
367.0,1.559
368.0,1.434
369.0,0.929
370.0,0.349
371.0,0.529
372.0,0.804
373.0,1.701
374.0,1.383
375.0,1.052
376.0,0.494
377.0,0.377
378.0,1.135
379.0,1.515
380.0,1.616
381.0,1.003
382.0,0.46
383.0,0.4
384.0,1.164
385.0,1.445
386.0,1.496
387.0,1.043
388.0,0.522
389.0,0.601
390.0,1.061
391.0,1.604
392.0,1.633
393.0,1.078
394.0,0.59
395.0,0.479
396.0,0.859
397.0,1.496
398.0,1.436
399.0,1.259
400.0,0.352
401.0,0.709
402.0,0.973
403.0,1.388
404.0,1.538
405.0,1.033
406.0,0.462
407.0,0.707
408.0,0.897
409.0,1.41
410.0,1.426
411.0,1.071
412.0,0.555
413.0,0.49
414.0,1.003
415.0,1.448
416.0,1.563
417.0,1.129
418.0,0.374
419.0,0.38
420.0,0.938
421.0,1.435
422.0,1.573
423.0,1.062
424.0,0.563
425.0,0.377
426.0,0.802
427.0,1.277
428.0,1.534
429.0,1.021
430.0,0.638
431.0,0.312
432.0,0.956
433.0,1.531
434.0,1.603
435.0,1.052
436.0,0.347
437.0,0.444
438.0,0.875
439.0,1.535
440.0,1.598
441.0,1.017
442.0,0.659
443.0,0.532
444.0,0.805
445.0,1.493
446.0,1.504
447.0,1.124
448.0,0.529
449.0,0.562
450.0,0.831
451.0,1.356
452.0,1.472
453.0,1.242
454.0,0.536
455.0,0.343
456.0,0.835
457.0,1.447
458.0,1.464
459.0,1.33
460.0,0.613
461.0,0.478
462.0,0.81
463.0,1.317
464.0,1.594
465.0,1.328
466.0,0.565
467.0,0.36
468.0,0.903
469.0,1.327
470.0,1.622
471.0,1.196
472.0,0.435
473.0,0.296
474.0,0.748
475.0,1.556
476.0,1.604
477.0,1.152
478.0,0.635
479.0,0.3
480.0,0.812
481.0,1.504
482.0,1.642
483.0,1.383
484.0,0.64
485.0,0.448
486.0,0.824
487.0,1.216
488.0,1.535
489.0,1.206
490.0,0.685
491.0,0.167
492.0,0.748
493.0,1.414
494.0,1.398
495.0,1.276
496.0,0.651
497.0,0.381
498.0,0.707
499.0,1.284
500.0,1.537
501.0,1.304
502.0,0.603
503.0,0.468
504.0,0.801
505.0,1.424
506.0,1.639
507.0,1.276
508.0,0.835
509.0,0.408
510.0,0.517
511.0,1.225
512.0,1.646
513.0,1.466
514.0,0.69
515.0,0.493
516.0,0.845
517.0,1.347
518.0,1.646
519.0,1.189
520.0,0.755
521.0,0.382
522.0,0.618
523.0,1.31
524.0,1.421
525.0,1.378
526.0,0.803
527.0,0.508
528.0,0.673
529.0,1.17
530.0,1.631
531.0,1.273
532.0,0.672
533.0,0.261
534.0,0.584
535.0,1.122
536.0,1.57
537.0,1.189
538.0,0.724
539.0,0.43
540.0,0.74
541.0,1.262
542.0,1.462
543.0,1.243
544.0,0.822
545.0,0.249
546.0,0.573
547.0,1.18
548.0,1.657
549.0,1.535
550.0,0.868
551.0,0.447
552.0,0.746
553.0,1.217
554.0,1.628
555.0,1.454
556.0,0.649
557.0,0.544
558.0,0.734
559.0,1.255
560.0,1.408
561.0,1.444
562.0,0.686
563.0,0.445
564.0,0.599
565.0,1.269
566.0,1.586
567.0,1.44
568.0,0.708
569.0,0.32
570.0,0.605
571.0,1.245
572.0,1.513
573.0,1.257
574.0,0.697
575.0,0.356
576.0,0.609
577.0,1.104
578.0,1.616
579.0,1.384
580.0,0.664
581.0,0.453
582.0,0.572
583.0,0.932
584.0,1.313
585.0,1.544
586.0,0.696
587.0,0.384
588.0,0.608
589.0,1.036
590.0,1.54
591.0,1.488
592.0,1.117
593.0,0.44
594.0,0.435
595.0,1.072
596.0,1.643
597.0,1.475
598.0,0.955
599.0,0.267
600.0,0.617
601.0,1.189
602.0,1.874
603.0,1.254
604.0,0.785
605.0,0.468
606.0,0.492
607.0,0.901
608.0,1.509
609.0,1.511
610.0,0.911
611.0,0.47
612.0,0.513
613.0,1.192
614.0,1.753
615.0,1.452
616.0,1.022
617.0,0.738
618.0,0.483
619.0,0.947
620.0,1.505
621.0,1.62
622.0,0.953
623.0,0.5
624.0,0.464
625.0,1.047
626.0,1.489
627.0,1.309
628.0,0.795
629.0,0.541
630.0,0.493
631.0,0.871
632.0,1.39
633.0,1.497
634.0,1.164
635.0,0.48
636.0,0.455
637.0,1.096
638.0,1.544
639.0,1.569
640.0,1.056
641.0,0.55
642.0,0.628
643.0,1.137
644.0,1.619
645.0,1.456
646.0,0.964
647.0,0.593
648.0,0.564
649.0,0.721
650.0,1.525
651.0,1.598
652.0,1.027
653.0,0.604
654.0,0.223
655.0,0.958
656.0,1.32
657.0,1.866
658.0,1.115
659.0,0.621
660.0,0.519
661.0,0.91
662.0,1.466
663.0,1.425
664.0,0.995
665.0,0.401
666.0,0.392
667.0,0.847
668.0,1.614
669.0,1.473
670.0,0.997
671.0,0.412
672.0,0.366
673.0,0.937
674.0,1.537
675.0,1.411
676.0,1.006
677.0,0.418
678.0,0.337
679.0,1.021
680.0,1.454
681.0,1.702
682.0,1.006
683.0,0.615
684.0,0.44
685.0,1.006
686.0,1.566
687.0,1.469
688.0,0.997
689.0,0.799
690.0,0.383
691.0,0.934
692.0,1.395
693.0,1.692
694.0,1.052
695.0,0.592
696.0,0.236
697.0,0.852
698.0,1.466
699.0,1.601
700.0,1.142
701.0,0.466
702.0,0.288
703.0,0.963
704.0,1.337
705.0,1.555
706.0,1.331
707.0,0.681
708.0,0.59
709.0,0.834
710.0,1.422
711.0,1.69
712.0,1.096
713.0,0.594
714.0,0.442
715.0,0.884
716.0,1.442
717.0,1.589
718.0,1.437
719.0,0.581
720.0,0.497
721.0,0.619
722.0,1.292
723.0,1.643
724.0,1.274
725.0,0.613
726.0,0.392
727.0,0.727
728.0,1.625
729.0,1.597
730.0,1.365
731.0,0.522
732.0,0.616
733.0,0.977
734.0,1.299
735.0,1.723
736.0,1.364
737.0,0.599
738.0,0.563
739.0,0.783
740.0,1.405
741.0,1.666
742.0,1.153
743.0,0.757
744.0,0.221
745.0,0.789
746.0,1.215
747.0,1.624
748.0,1.276
749.0,0.703
750.0,0.264
751.0,0.824
752.0,1.335
753.0,1.626
754.0,1.228
755.0,0.669
756.0,0.411
757.0,0.744
758.0,1.365
759.0,1.603
760.0,1.294
761.0,0.689
762.0,0.306
763.0,0.632
764.0,1.229
765.0,1.44
766.0,1.074
767.0,0.47
768.0,0.423
769.0,0.516
770.0,1.256
771.0,1.626
772.0,1.235
773.0,0.615
774.0,0.516
775.0,0.509
776.0,1.074
777.0,1.567
778.0,1.257
779.0,0.628
780.0,0.466
781.0,0.476
782.0,1.382
783.0,1.554
784.0,1.263
785.0,0.763
786.0,0.468
787.0,0.626
788.0,1.21
789.0,1.665
790.0,1.46
791.0,0.538
792.0,0.343
793.0,0.547
794.0,1.062
795.0,1.684
796.0,1.361
797.0,0.768
798.0,0.392
799.0,0.537
800.0,1.164
801.0,1.565
802.0,1.37
803.0,0.633
804.0,0.457
805.0,0.819
806.0,1.28
807.0,1.618
808.0,1.396
809.0,0.686
810.0,0.355
811.0,0.541
812.0,1.074
813.0,1.721
814.0,1.452
815.0,0.676
816.0,0.357
817.0,0.594
818.0,1.198
819.0,1.604
820.0,1.461
821.0,0.654
822.0,0.449
823.0,0.795
824.0,1.204
825.0,1.417
826.0,1.567
827.0,0.918
828.0,0.449
829.0,0.492
830.0,1.027
831.0,1.554
832.0,1.431
833.0,0.893
834.0,0.521
835.0,0.641
836.0,1.076
837.0,1.442
838.0,1.48
839.0,0.968
840.0,0.506
841.0,0.685
842.0,1.273
843.0,1.675
844.0,1.383
845.0,0.919
846.0,0.324
847.0,0.501
848.0,1.197
849.0,1.635
850.0,1.476
851.0,0.904
852.0,0.368
853.0,0.455
854.0,0.982
855.0,1.438
856.0,1.378
857.0,0.752
858.0,0.294
859.0,0.427
