player_id, ampltiude
8325, [5;4;3;1;10;8;7;5;4;3;1;10;9;7;8;6;5;4;2;1;9;6;5;4;2;1;9;8;7;5;4;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2]
8326, [1;9;8;7;7;4;4;1;2;10;9;8;6;5;2;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;1;10;8;7;6;5;3;2;10;9;8;6;5;3;2;2;1;10;8;7;5;4;3;1;10;7;5;6;5;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;4;3;2;10;9;7;4;3;2;10;9;7;8;7;5;4;3;1;10]
8327, [8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;10;9;7;6;5;3;2;9;7;6;6;5;2;10;9;8;6;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;2;1;9;8;7;5;2;1;9;8;7;7;4;4;3;1;10;7;8;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5]
8328, [4;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;10;9;10;8;7;5;4;3;1;10;8;5;4;3;3;2;10;9;7;6;5;3;2;10;9;8;7;5;3;2;1;9;8;7;5;4;2;1;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;8;6;4;3;2;2;1;10;8;7;5;4]
8329, [1;9;8;7;5;4;3;1;10;8;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;6;6;3;4;2;9]
8330, [10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;3;4;3;9;10;7;5;4;4;1;10;8;7;6;4;3;1;10;9;9;8;7;5;4;2;1;10;8;7;5]
8331, [4;3;1;10;8;7;6;4;3;2;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;7;5;4;3;1;10;8;7;5;4;3;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2]
8332, [1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9]
8333, [8;7;5;4;2;1;2;10;9;7;6;5;3;2;1;7;6;5;3;2;1;9;8;6;7;6;4;3;1;8;7;7;6;3;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;9;8;6;5;3;2;10;9;8;7;5;4;2;1;10;8;7;5;4;4;3;2;10;9;6;4;3;3;2;9;9;8;6;5;4;10;1;10;8;7]
8334, [6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;8;7;6;4;3;2;10;8;7;6;5;3;2;10;9;7;6;5;5;4;2;1;10;8;7;5;4;1;10;8;7;5;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5;4]
8335, [3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;5;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;1;10;9;7;6;4;3;2;10;9;8;6;5;3;10;9;7;6;7;5;4;3;1]
8336, [10;8;7;5;4;3;1;10;8;7;6;4;3;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;4;3;2;10;1;9;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;8;4;3;2;10;9;8;6;5;3;2;1;9;10;8]
8337, [5;4;2;3;1;10;9;7;6;4;3;1;10;9;8;6;5;3;2;10;9;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;6;4;3;1;10;9;7;6;4;3;2;2;1;7;6;6;5;4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;1;10;9;8;6;5;3;2;1;9;10;8;7;5]
8338, [2;1;10;8;7;5;6;4;3;2;10;9;7;6;5;4;2;10;9;8;6;5;3;2;1;9;8;7;5;4;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;6;2;1;1;10;7;6;4;3;2;10;9;8;6;5;4;2;1;10;8;5;4;3;1;9;8;7;6;4;3;3;10;10;9;6;5;3;3;10;9;8;6;5;3;4;2;1;10;8]
8339, [7;6;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;8;6;5;4;1;1;8;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;4;2;1;10;8;7;6;4;3;2;10;9;7;6;4;3;1;10;9;8;6;5;3;2;1;9;10;8;7]
8340, [4;2;1;10;8;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;8;6;4;3;2;10;9;8;6;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;9;8;6;5;4;2;1;10;8;9;7;6;5;3;2;10;7;6;5;3;2;10;9;8;6;5;4;4]
8341, [3;1;10;9;7;6;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;4;2;1;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;7;5;4;2;1;10;8;7;5;4;3;2;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1]
8342, [9;8;7;5;4;2;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;1;10;8;7;5;4;3;1;10;8;7;5;4;3;2;10;9;7;8;6;3;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8]
8343, [7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;6;5;3;2;1;9;8;7;5;2;1;9;8;9;7;6;4;3;2;10;9;6;4;3;2;10;9;9;6;6;3;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;1;9;8;6;5;4;2;1;9;8;7;5]
8344, [2;1;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;3;1;10;8;7;6;4;3;2;10;7;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;5;4;5;3;2;9;7;6;5;5;4;2;1;9;8;7;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;10]
8345, [8;7;7;6;4;3;1;10;9;7;6;5;3;2;2;1;8;6;7;5;4;2;1;10;8;7;5;2;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;10;9;8;7;5;4;2;3;1;10;7;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;3;1;9;8;7;5;4;3;1;10;8;7;6;6;5;3;2;1;9;8;5;3;4;2;9;8;8]
8346, [5;4;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;2;1;10;9;7;5;4;3;1;10;9;7;6;4;3;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;2;1;10;10;9;7;6;4;3;2;1;9;8;6;5;3;2;1;9;8;6;5;6;4;3;1;10;9;7;6;3;3;10;10;9;6;5;3;2;2;1;9;8;7]
8347, [5;4;3;1;10;9;7;6;4;3;1;10;9;7;8;5;3;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3]
8348, [2;1;10;8;7;5;4;3;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;4;3;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;6;5;3;2;10;9;8;5;5;3;2;1;8;6;5;3;2;1;1;10;8;7;5;4;3;1;8;7;6;4;3;2;10;9;7;6;5;4;2;1;9]
8349, [8;7;5;4;2;1;10;8;7;5;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;4;2;1;1;8;8;5;6;4;1;2;8;9;7;6;5;3;2;10;9;8;7;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7]
8350, [5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;2;3;2;8;7;7;6;3;2;10;9;7;6;5;5;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;5;2;3]
8351, [9;8;7;5;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;1;10;8;5;5;4;3;10;10;9;7;6;4;3;10;9;7;8;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;3;1;2;10;9;6;4;3;2;10;9;7;6;5;3;2;1;9;10;8]
8352, [7;6;4;3;1;10;9;7;6;4;3;1;10;9;7;6;5;5;4;2;1;10;8;7;5;4;3;1;10;8;7;4;4;1;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;7;4;5;2;2;1;7;6;5;3;4;3;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;8;6;5;3;2;1;1;10;6;5;4]
8353, [2;1;10;10;8;7;6;5;3;1;10;9;8;6;5;3;2;10;9;8;6;5;3;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;6;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;2;1;9;10;9;7;6;5;3;10;9;7;6;5;3;2;10;9;8;6;5;5;4;3]
8354, [1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;5;3;2;9;10;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;3;2;1;9;6;5;5;4;2;1;10]
8355, [7;7;5;4;1;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;10;9;8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7]
8356, [5;4;2;1;10;8;7;5;4;3;1;10;9;7;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;4;1;1;10;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;7;6;4;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4]
8357, [2;1;10;8;7;6;4;3;1;10;9;9;7;6;3;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;1;9;8;7;5;4;1;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;6;5;4;2]
8358, [1;10;8;7;6;4;3;1;10;8;7;6;4;3;2;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;5;4;3;1;10;8;7;6;4;3;2;10;9;7;4;3;2;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;1;9;6;5;3;2;1;1;8]
8359, [7;5;4;3;1;10;8;9;6;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5]
8360, [4;2;1;9;8;7;5;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;2;1;2;10;9;8;6;5;3;2;9;8;8;6;5;4;2]
8361, [9;10;8;7;5;4;3;2;10;8;7;6;5;3;2;10;9;7;6;5;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;9;8;7;5;4;2;1;10]
8362, [6;5;4;2;1;10;8;8;7;6;4;3;2;10;9;8;6;5;3;2;10;9;8;6;5;4;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;9;7;6;5;3;2;10;9;8;6;5;2;10;9;8;6;5]
8363, [3;4;3;1;10;9;7;6;4;3;1;10;8;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;6;3;2;10;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3]
8364, [2;1;9;8;7;5;4;2;1;10;10;9;7;6;5;3;2;10;9;7;6;5;4;2;1;9;8;6;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;2;8;9;6;4;5;3;10;9;7;6;6;5;4;10]
8365, [1;10;8;7;6;4;3;1;10;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;7;6;5;3;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9]
8366, [8;7;5;4;2;1;10;8;7;6;4;3;1;2;9;7;8;4;3;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;5;4;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;1;9;10;9;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6]
8367, [7;5;2;1;9;8;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3]
8368, [2;1;9;8;6;5;4;2;3;1;10;9;7;6;5;3;2;10;9;7;6;5;3;2;10;9;8;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;6;6;5;4;2;9;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2]
8369, [1;1;10;6;7;4;4;3;1;10;7;7;4;3;3;2;10;7;7;6;5;3;2;10;9;8;7;5;3;2;1;10;8;7;5;4;4;3;2;10;7;7;4;3;2;10;1;9;8;6;3;2;10;1;10;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;6;5;4;2;1;9;8;7;5;2;1;9;8;7;7;4;3;1;2;10;9;7;6;5;3;2;10;9]
8370, [8;6;5;3;2;1;9;8;8;7;6;4;3;2;10;9;7;6;5;3;10;9;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;7;5;4;3;1;9;8;7;5;4;4;3;2;10;7;6;6;5;3;2;9;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;5;3;2;10;9;7;8]
8371, [5;3;2;1;9;8;7;5;4;2;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;10;9;7;6;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;3;9;8;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;3;1;10;8;7;6;4;3;2;10;9;8;6;5;4]
8372, [2;1;9;8;7;5;4;2;1;10;10;9;7;6;4;3;2;10;9;6;6;3;2;10;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;9;7;6;4;3;2;10;9;8;8;6;3;4;1;9;8;6;7;5;4;3;1;10;8;7;6;5;3;1;10;9;8;6;5;3;2;1;9;8;8;7;5;4;3;1;10;9;7;4;3;1;10;8;7;7;6;5;3;2;10]
8373, [9;8;7;5;4;2;1;10;8;7;6;4;2;1;10;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;2;1;8;6;7;4;2;1;10;8;7;5;4;3;1;10;10;7;7;6;5;4;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;3;2;10;9;7;6;5;2;2;9;9;8]
8374, [5;3;2;1;9;10;8;7;5;4;2;1;10;8;7;6;4;3;2;10;9;7;6;4;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;7;5;4;3;2;10;8;7;6;4;3;2;10;9;7;6;5;3;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;9;9;8;6;5]
8375, [4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;7;8;7;5;4;2;1;10;8;7;5;4;3;10;10;7;5;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;10;9;7;6;4;3;2;10;9;8;6;5;3;2]
8376, [1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;7;6;5;3;2;10;9;8;6;5;4;2;1;8;6;5;4;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;9;8;7;5;4;3;1;10;8;5;6;4;3;10;10;7;7;6;4;3;2;1;9]
8377, [8;6;5;4;2;1;10;8;7;5;4;3;1;2;8;7;6;4;5;2;2;9;9;8;6;3;3;2;9;8;6;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;5;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6]
8378, [3;2;2;1;9;8;7;5;4;3;1;10;8;7;5;4;3;1;10;8;7;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;2;9;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3]
8379, [2;10;9;8;6;5;3;2;1;9;8;7;7;5;4;3;2;10;9;7;6;4;3;2;10;9;7;6;5;3;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;10;8;7;6;4;3;2;8;7;6;4;3;3;2]
8380, [10;9;8;6;5;4;2;1;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;9;7;6;4;3;2;10;9;8;6;5;3;2;9;8;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9]
8381, [7;6;5;3;2;10;9;8;6;5;4;2;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;5;3;2;1;9;8;6;5;3;2;1;9;8;6;5;4;2;1;2;10;9;7;6;4;3;2;10;9;7;6;5;4;2;10;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6]
8382, [4;3;4;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;9;8;6;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;8;5;5;2;1;1;10;9;7;6;4;3;2;10;9;7;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10;9;9;8;6;3]
8383, [2;2;1;7;6;5;3;2;1;9;8;8;7;6;4;3;1;10;8;7;6;4;3;1;10;9;7;6;4;5;4;2;1;10;8;7;5;2;1;10;8;7;5;4;3;1;10;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;3;2;9;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1;10]
8384, [9;8;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;1;10;9;7;6;4;3;2;10;9;7;6;4;3;2;10;9;7;6;7;5;4;2;1;10;8;7;6;4;1;10;8;9;7;6;4;3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;9;7;6;5;3;2;10;9]
8385, [6;4;5;3;2;1;9;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;3;1;10;9;7;6;4;1;2;10;9;8;6;5;3;2;1;8;8;7;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4]
8386, [5;2;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;10;9;8;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;4;3;2;10;9;7;6;5;3]
8387, [2;10;9;8;6;5;3;2;1;9;8;7;5;5;4;3;10;8;9;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;7;6;4;3;1;10;9;7;6;5;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;1;10;9;6;4;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10]
8388, [10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4;3;2;10;9;7;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10;9;7;8;6;5;4;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;3;1;10;9;7]
8389, [6;4;3;2;10;9;7;6;7;5;4;2;1;10;8;7;6;4;3;1;10;9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;6;5;4;2;1;9;8;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;6;5;3;2;1;10;8;7;5;4;3;1;10;8;7;6;4;3;2;10;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;4]
8390, [3;2;10;9;7;6;5;3;2;1;9;8;6;5;4;4;3;1;10;9;7;6;4;3;2;10;9;8;6;4;3;2;1;9;8;6;5;5;4;3;1;8;7;7;6;4;3;1;10;9;6;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;6;4;3;1]
8391, [10;9;7;8;4;3;3;2;1;9;8;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;8;6;5;3;2;1;9;8;6;5;3;2;1;9;8;6;5;4;4;3;2;10;9;7;6;5;3;2;10;9;8;6;5;4;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;9;7;6;6;5;4;2;1;9;8;7;5;4;3;1;10;8;7;6;4;3;1;10]
8392, [9;7;6;4;3;2;10;9;8;6;5;3;2;1;9;8;8;7;6;4;3;1;10;9;7;6;5;3;2;10;9;8;6;5;3;2;1;9;8;7;5;4;2;1;10;8;7;5;4;3;1;10;10;9;8;6;5;4;2;10;9;8;7;5;4;2;1;9;8;7;5;6;4;3;2;10;9;7;6;5;2;2;9;9;8;5;3;2;3;1;10;8;7;5;4;3;1;10;8;7]
